Total of planted triclusters: 6
Number of planted numeric triclusters: 2
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 3
Tricluster coverage: 10.796666666666667%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (157, 4, 2), X=[23,24,28,30,36,40,45,87,90,91,113,116,122,123,125,127,141,146,152,153,183,186,187,202,205,211,216,234,241,248,271,273,285,298,318,331,337,347,363,389,440,441,456,459,466,467,473,480,499,506,508,514,517,530,533,543,549,554,567,574,602,611,615,624,636,645,649,676,685,696,699,700,703,729,753,780,781,800,802,811,817,818,850,853,887,895,896,897,907,909,918,923,950,951,960,961,969,980,982,988,990,994,1010,1037,1038,1044,1051,1054,1073,1080,1085,1092,1094,1096,1099,1100,1102,1116,1125,1127,1128,1130,1135,1137,1142,1156,1158,1160,1162,1197,1208,1224,1225,1245,1250,1252,1272,1285,1287,1290,1292,1293,1313,1321,1342,1361,1370,1378,1400,1407,1420,1422,1423,1425,1448,1465,1490], Y=[0,1,5,9], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=6.48,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1,1], ContextFactors=[0.24,1.37] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	y5	y9	
x675	4.65	4.65	4.65	4.65	c	c	a	
x686	4.65	4.65	4.65	4.65	c	c	a	
x693	4.65	4.65	4.65	4.65	c	c	a	
x702	4.65	4.65	4.65	4.65	c	c	a	
x713	4.65	4.65	4.65	4.65	c	c	a	
x738	4.65	4.65	4.65	4.65	c	c	a	
x747	4.65	4.65	4.65	4.65	c	c	a	
x755	4.65	4.65	4.65	4.65	c	c	a	
x773	4.65	4.65	4.65	4.65	c	c	a	
x782	4.65	4.65	4.65	4.65	c	c	a	
x790	4.65	4.65	4.65	4.65	c	c	a	
x793	4.65	4.65	4.65	4.65	c	c	a	
x802	4.65	4.65	4.65	4.65	c	c	a	
x809	4.65	4.65	4.65	4.65	c	c	a	
x812	4.65	4.65	4.65	4.65	c	c	a	
x813	4.65	4.65	4.65	4.65	c	c	a	
x814	4.65	4.65	4.65	4.65	c	c	a	
x815	4.65	4.65	4.65	4.65	c	c	a	
x833	4.65	4.65	4.65	4.65	c	c	a	
x835	4.65	4.65	4.65	4.65	c	c	a	
x842	4.65	4.65	4.65	4.65	c	c	a	
x859	4.65	4.65	4.65	4.65	c	c	a	
x863	4.65	4.65	4.65	4.65	c	c	a	
x869	4.65	4.65	4.65	4.65	c	c	a	
x870	4.65	4.65	4.65	4.65	c	c	a	
x896	4.65	4.65	4.65	4.65	c	c	a	
x924	4.65	4.65	4.65	4.65	c	c	a	
x925	4.65	4.65	4.65	4.65	c	c	a	
x948	4.65	4.65	4.65	4.65	c	c	a	
x967	4.65	4.65	4.65	4.65	c	c	a	
x975	4.65	4.65	4.65	4.65	c	c	a	
x985	4.65	4.65	4.65	4.65	c	c	a	
x1022	4.65	4.65	4.65	4.65	c	c	a	
x1023	4.65	4.65	4.65	4.65	c	c	a	
x1024	4.65	4.65	4.65	4.65	c	c	a	
x1025	4.65	4.65	4.65	4.65	c	c	a	
x1027	4.65	4.65	4.65	4.65	c	c	a	
x1038	4.65	4.65	4.65	4.65	c	c	a	
x1049	4.65	4.65	4.65	4.65	c	c	a	
x1069	4.65	4.65	4.65	4.65	c	c	a	
x1077	4.65	4.65	4.65	4.65	c	c	a	
x1083	4.65	4.65	4.65	4.65	c	c	a	
x1085	4.65	4.65	4.65	4.65	c	c	a	
x1097	4.65	4.65	4.65	4.65	c	c	a	
x1101	4.65	4.65	4.65	4.65	c	c	a	
x1105	4.65	4.65	4.65	4.65	c	c	a	
x1148	4.65	4.65	4.65	4.65	c	c	a	
x1155	4.65	4.65	4.65	4.65	c	c	a	
x1174	4.65	4.65	4.65	4.65	c	c	a	
x1176	4.65	4.65	4.65	4.65	c	c	a	
x1182	4.65	4.65	4.65	4.65	c	c	a	
x1188	4.65	4.65	4.65	4.65	c	c	a	
x1209	4.65	4.65	4.65	4.65	c	c	a	
x1224	4.65	4.65	4.65	4.65	c	c	a	
x1230	4.65	4.65	4.65	4.65	c	c	a	
x1233	4.65	4.65	4.65	4.65	c	c	a	
x1247	4.65	4.65	4.65	4.65	c	c	a	
x1250	4.65	4.65	4.65	4.65	c	c	a	
x1253	4.65	4.65	4.65	4.65	c	c	a	
x1255	4.65	4.65	4.65	4.65	c	c	a	
x1257	4.65	4.65	4.65	4.65	c	c	a	
x1258	4.65	4.65	4.65	4.65	c	c	a	
x1263	4.65	4.65	4.65	4.65	c	c	a	
x1271	4.65	4.65	4.65	4.65	c	c	a	
x1275	4.65	4.65	4.65	4.65	c	c	a	
x1276	4.65	4.65	4.65	4.65	c	c	a	
x1288	4.65	4.65	4.65	4.65	c	c	a	
x1303	4.65	4.65	4.65	4.65	c	c	a	
x1305	4.65	4.65	4.65	4.65	c	c	a	
x1314	4.65	4.65	4.65	4.65	c	c	a	
x1319	4.65	4.65	4.65	4.65	c	c	a	
x1323	4.65	4.65	4.65	4.65	c	c	a	
x1324	4.65	4.65	4.65	4.65	c	c	a	
x1329	4.65	4.65	4.65	4.65	c	c	a	
x1330	4.65	4.65	4.65	4.65	c	c	a	
x1359	4.65	4.65	4.65	4.65	c	c	a	
x1361	4.65	4.65	4.65	4.65	c	c	a	
x1364	4.65	4.65	4.65	4.65	c	c	a	
x1382	4.65	4.65	4.65	4.65	c	c	a	
x1383	4.65	4.65	4.65	4.65	c	c	a	
x1385	4.65	4.65	4.65	4.65	c	c	a	
x1386	4.65	4.65	4.65	4.65	c	c	a	
x1394	4.65	4.65	4.65	4.65	c	c	a	
x1396	4.65	4.65	4.65	4.65	c	c	a	
x1397	4.65	4.65	4.65	4.65	c	c	a	
x1400	4.65	4.65	4.65	4.65	c	c	a	
x1402	4.65	4.65	4.65	4.65	c	c	a	
x1407	4.65	4.65	4.65	4.65	c	c	a	
x1409	4.65	4.65	4.65	4.65	c	c	a	
x1423	4.65	4.65	4.65	4.65	c	c	a	
x1436	4.65	4.65	4.65	4.65	c	c	a	
x1437	4.65	4.65	4.65	4.65	c	c	a	
x1444	4.65	4.65	4.65	4.65	c	c	a	
x1450	4.65	4.65	4.65	4.65	c	c	a	
x1453	4.65	4.65	4.65	4.65	c	c	a	
x1456	4.65	4.65	4.65	4.65	c	c	a	
x1462	4.65	4.65	4.65	4.65	c	c	a	
x1471	4.65	4.65	4.65	4.65	c	c	a	
x1473	4.65	4.65	4.65	4.65	c	c	a	
x1485	4.65	4.65	4.65	4.65	c	c	a	
x1491	4.65	4.65	4.65	4.65	c	c	a	
x1492	4.65	4.65	4.65	4.65	c	c	a	
x1496	4.65	4.65	4.65	4.65	c	c	a	

Context: 1
X	y2	y3	y4	y7	y12	y13	y15	
x0	6.45	6.45	6.45	6.45	c	c	a	
x8	6.45	6.45	6.45	6.45	c	c	a	
x9	6.45	6.45	6.45	6.45	c	c	a	
x36	6.45	6.45	6.45	6.45	c	c	a	
x58	6.45	6.45	6.45	6.45	c	c	a	
x65	6.45	6.45	6.45	6.45	c	c	a	
x68	6.45	6.45	6.45	6.45	c	c	a	
x69	6.45	6.45	6.45	6.45	c	c	a	
x80	6.45	6.45	6.45	6.45	c	c	a	
x81	6.45	6.45	6.45	6.45	c	c	a	
x94	6.45	6.45	6.45	6.45	c	c	a	
x101	6.45	6.45	6.45	6.45	c	c	a	
x106	6.45	6.45	6.45	6.45	c	c	a	
x107	6.45	6.45	6.45	6.45	c	c	a	
x120	6.45	6.45	6.45	6.45	c	c	a	
x123	6.45	6.45	6.45	6.45	c	c	a	
x145	6.45	6.45	6.45	6.45	c	c	a	
x150	6.45	6.45	6.45	6.45	c	c	a	
x154	6.45	6.45	6.45	6.45	c	c	a	
x162	6.45	6.45	6.45	6.45	c	c	a	
x185	6.45	6.45	6.45	6.45	c	c	a	
x200	6.45	6.45	6.45	6.45	c	c	a	
x210	6.45	6.45	6.45	6.45	c	c	a	
x219	6.45	6.45	6.45	6.45	c	c	a	
x229	6.45	6.45	6.45	6.45	c	c	a	
x246	6.45	6.45	6.45	6.45	c	c	a	
x249	6.45	6.45	6.45	6.45	c	c	a	
x254	6.45	6.45	6.45	6.45	c	c	a	
x280	6.45	6.45	6.45	6.45	c	c	a	
x286	6.45	6.45	6.45	6.45	c	c	a	
x289	6.45	6.45	6.45	6.45	c	c	a	
x301	6.45	6.45	6.45	6.45	c	c	a	
x307	6.45	6.45	6.45	6.45	c	c	a	
x308	6.45	6.45	6.45	6.45	c	c	a	
x344	6.45	6.45	6.45	6.45	c	c	a	
x357	6.45	6.45	6.45	6.45	c	c	a	
x359	6.45	6.45	6.45	6.45	c	c	a	
x360	6.45	6.45	6.45	6.45	c	c	a	
x368	6.45	6.45	6.45	6.45	c	c	a	
x386	6.45	6.45	6.45	6.45	c	c	a	
x391	6.45	6.45	6.45	6.45	c	c	a	
x395	6.45	6.45	6.45	6.45	c	c	a	
x399	6.45	6.45	6.45	6.45	c	c	a	
x426	6.45	6.45	6.45	6.45	c	c	a	
x445	6.45	6.45	6.45	6.45	c	c	a	
x450	6.45	6.45	6.45	6.45	c	c	a	
x461	6.45	6.45	6.45	6.45	c	c	a	
x465	6.45	6.45	6.45	6.45	c	c	a	
x466	6.45	6.45	6.45	6.45	c	c	a	
x498	6.45	6.45	6.45	6.45	c	c	a	
x505	6.45	6.45	6.45	6.45	c	c	a	
x531	6.45	6.45	6.45	6.45	c	c	a	
x534	6.45	6.45	6.45	6.45	c	c	a	
x535	6.45	6.45	6.45	6.45	c	c	a	
x539	6.45	6.45	6.45	6.45	c	c	a	
x545	6.45	6.45	6.45	6.45	c	c	a	
x547	6.45	6.45	6.45	6.45	c	c	a	
x563	6.45	6.45	6.45	6.45	c	c	a	
x564	6.45	6.45	6.45	6.45	c	c	a	
x573	6.45	6.45	6.45	6.45	c	c	a	
x577	6.45	6.45	6.45	6.45	c	c	a	
x585	6.45	6.45	6.45	6.45	c	c	a	
x588	6.45	6.45	6.45	6.45	c	c	a	
x596	6.45	6.45	6.45	6.45	c	c	a	
x602	6.45	6.45	6.45	6.45	c	c	a	
x603	6.45	6.45	6.45	6.45	c	c	a	
x604	6.45	6.45	6.45	6.45	c	c	a	
x607	6.45	6.45	6.45	6.45	c	c	a	
x622	6.45	6.45	6.45	6.45	c	c	a	
x624	6.45	6.45	6.45	6.45	c	c	a	
x631	6.45	6.45	6.45	6.45	c	c	a	
x638	6.45	6.45	6.45	6.45	c	c	a	
x641	6.45	6.45	6.45	6.45	c	c	a	
x643	6.45	6.45	6.45	6.45	c	c	a	
x651	6.45	6.45	6.45	6.45	c	c	a	
x653	6.45	6.45	6.45	6.45	c	c	a	
x654	6.45	6.45	6.45	6.45	c	c	a	
x657	6.45	6.45	6.45	6.45	c	c	a	
x663	6.45	6.45	6.45	6.45	c	c	a	
x665	6.45	6.45	6.45	6.45	c	c	a	
x675	6.45	6.45	6.45	6.45	c	c	a	
x686	6.45	6.45	6.45	6.45	c	c	a	
x693	6.45	6.45	6.45	6.45	c	c	a	
x702	6.45	6.45	6.45	6.45	c	c	a	
x713	6.45	6.45	6.45	6.45	c	c	a	
x738	6.45	6.45	6.45	6.45	c	c	a	
x747	6.45	6.45	6.45	6.45	c	c	a	
x755	6.45	6.45	6.45	6.45	c	c	a	
x773	6.45	6.45	6.45	6.45	c	c	a	
x782	6.45	6.45	6.45	6.45	c	c	a	
x790	6.45	6.45	6.45	6.45	c	c	a	
x793	6.45	6.45	6.45	6.45	c	c	a	
x802	6.45	6.45	6.45	6.45	c	c	a	
x809	6.45	6.45	6.45	6.45	c	c	a	
x812	6.45	6.45	6.45	6.45	c	c	a	
x813	6.45	6.45	6.45	6.45	c	c	a	
x814	6.45	6.45	6.45	6.45	c	c	a	
x815	6.45	6.45	6.45	6.45	c	c	a	
x833	6.45	6.45	6.45	6.45	c	c	a	
x835	6.45	6.45	6.45	6.45	c	c	a	
x842	6.45	6.45	6.45	6.45	c	c	a	
x859	6.45	6.45	6.45	6.45	c	c	a	
x863	6.45	6.45	6.45	6.45	c	c	a	
x869	6.45	6.45	6.45	6.45	c	c	a	
x870	6.45	6.45	6.45	6.45	c	c	a	
x896	6.45	6.45	6.45	6.45	c	c	a	
x924	6.45	6.45	6.45	6.45	c	c	a	
x925	6.45	6.45	6.45	6.45	c	c	a	
x948	6.45	6.45	6.45	6.45	c	c	a	
x967	6.45	6.45	6.45	6.45	c	c	a	
x975	6.45	6.45	6.45	6.45	c	c	a	
x985	6.45	6.45	6.45	6.45	c	c	a	
x1022	6.45	6.45	6.45	6.45	c	c	a	
x1023	6.45	6.45	6.45	6.45	c	c	a	
x1024	6.45	6.45	6.45	6.45	c	c	a	
x1025	6.45	6.45	6.45	6.45	c	c	a	
x1027	6.45	6.45	6.45	6.45	c	c	a	
x1038	6.45	6.45	6.45	6.45	c	c	a	
x1049	6.45	6.45	6.45	6.45	c	c	a	
x1069	6.45	6.45	6.45	6.45	c	c	a	
x1077	6.45	6.45	6.45	6.45	c	c	a	
x1083	6.45	6.45	6.45	6.45	c	c	a	
x1085	6.45	6.45	6.45	6.45	c	c	a	
x1097	6.45	6.45	6.45	6.45	c	c	a	
x1101	6.45	6.45	6.45	6.45	c	c	a	
x1105	6.45	6.45	6.45	6.45	c	c	a	
x1148	6.45	6.45	6.45	6.45	c	c	a	
x1155	6.45	6.45	6.45	6.45	c	c	a	
x1174	6.45	6.45	6.45	6.45	c	c	a	
x1176	6.45	6.45	6.45	6.45	c	c	a	
x1182	6.45	6.45	6.45	6.45	c	c	a	
x1188	6.45	6.45	6.45	6.45	c	c	a	
x1209	6.45	6.45	6.45	6.45	c	c	a	
x1224	6.45	6.45	6.45	6.45	c	c	a	
x1230	6.45	6.45	6.45	6.45	c	c	a	
x1233	6.45	6.45	6.45	6.45	c	c	a	
x1247	6.45	6.45	6.45	6.45	c	c	a	
x1250	6.45	6.45	6.45	6.45	c	c	a	
x1253	6.45	6.45	6.45	6.45	c	c	a	
x1255	6.45	6.45	6.45	6.45	c	c	a	
x1257	6.45	6.45	6.45	6.45	c	c	a	
x1258	6.45	6.45	6.45	6.45	c	c	a	
x1263	6.45	6.45	6.45	6.45	c	c	a	
x1271	6.45	6.45	6.45	6.45	c	c	a	
x1275	6.45	6.45	6.45	6.45	c	c	a	
x1276	6.45	6.45	6.45	6.45	c	c	a	
x1288	6.45	6.45	6.45	6.45	c	c	a	
x1303	6.45	6.45	6.45	6.45	c	c	a	
x1305	6.45	6.45	6.45	6.45	c	c	a	
x1314	6.45	6.45	6.45	6.45	c	c	a	
x1319	6.45	6.45	6.45	6.45	c	c	a	
x1323	6.45	6.45	6.45	6.45	c	c	a	
x1324	6.45	6.45	6.45	6.45	c	c	a	
x1329	6.45	6.45	6.45	6.45	c	c	a	
x1330	6.45	6.45	6.45	6.45	c	c	a	
x1359	6.45	6.45	6.45	6.45	c	c	a	
x1361	6.45	6.45	6.45	6.45	c	c	a	
x1364	6.45	6.45	6.45	6.45	c	c	a	
x1382	6.45	6.45	6.45	6.45	c	c	a	
x1383	6.45	6.45	6.45	6.45	c	c	a	
x1385	6.45	6.45	6.45	6.45	c	c	a	
x1386	6.45	6.45	6.45	6.45	c	c	a	
x1394	6.45	6.45	6.45	6.45	c	c	a	
x1396	6.45	6.45	6.45	6.45	c	c	a	
x1397	6.45	6.45	6.45	6.45	c	c	a	
x1400	6.45	6.45	6.45	6.45	c	c	a	
x1402	6.45	6.45	6.45	6.45	c	c	a	
x1407	6.45	6.45	6.45	6.45	c	c	a	
x1409	6.45	6.45	6.45	6.45	c	c	a	
x1423	6.45	6.45	6.45	6.45	c	c	a	
x1436	6.45	6.45	6.45	6.45	c	c	a	
x1437	6.45	6.45	6.45	6.45	c	c	a	
x1444	6.45	6.45	6.45	6.45	c	c	a	
x1450	6.45	6.45	6.45	6.45	c	c	a	
x1453	6.45	6.45	6.45	6.45	c	c	a	
x1456	6.45	6.45	6.45	6.45	c	c	a	
x1462	6.45	6.45	6.45	6.45	c	c	a	
x1471	6.45	6.45	6.45	6.45	c	c	a	
x1473	6.45	6.45	6.45	6.45	c	c	a	
x1485	6.45	6.45	6.45	6.45	c	c	a	
x1491	6.45	6.45	6.45	6.45	c	c	a	
x1492	6.45	6.45	6.45	6.45	c	c	a	
x1496	6.45	6.45	6.45	6.45	c	c	a	

Tricluster #5
(199, 8, 2), X=[1,13,17,26,31,43,56,73,76,78,96,110,114,124,137,142,147,148,169,174,184,193,195,199,204,214,223,228,231,235,236,247,256,262,267,270,277,282,287,297,310,316,321,322,323,326,339,342,348,355,362,364,365,367,370,377,383,394,398,402,403,412,421,433,442,457,468,475,479,484,501,503,518,526,548,551,556,558,561,569,570,571,587,590,608,612,613,614,620,623,625,626,633,639,661,664,668,677,679,683,687,689,694,697,701,716,720,728,739,740,752,758,763,783,786,791,794,804,824,837,838,890,921,928,932,939,945,949,952,959,995,997,999,1000,1002,1030,1042,1047,1050,1064,1067,1078,1087,1088,1089,1110,1113,1124,1138,1144,1145,1163,1170,1171,1172,1180,1190,1195,1203,1212,1218,1222,1223,1227,1234,1244,1262,1274,1282,1311,1327,1333,1348,1352,1353,1355,1362,1366,1376,1377,1379,1381,1392,1399,1403,1414,1419,1429,1438,1442,1443,1446,1458,1459,1468,1480,1481,1489,1495], Numeric Columns=[1,2,3,5,9], Symbolic Columns=[13,18,19], Z=[1,2],
Numeric Properties:  RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=3.79,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1,1,1], PlaidCoherency=No Overlapping
Symbolic Properties:  RowPattern=Constant, ColumnPattern=None
 ContextPattern=Constant,%Missings=0, %Noise=0, %Errors=0,

Context: 1
X	y1	y2	y3	y5	y9	y13	y18	y19	
x1	2.27	2.27	2.27	2.27	2.27	b	c	a	
x13	2.27	2.27	2.27	2.27	2.27	b	c	a	
x17	2.27	2.27	2.27	2.27	2.27	b	c	a	
x26	2.27	2.27	2.27	2.27	2.27	b	c	a	
x31	2.27	2.27	2.27	2.27	2.27	b	c	a	
x43	2.27	2.27	2.27	2.27	2.27	b	c	a	
x56	2.27	2.27	2.27	2.27	2.27	b	c	a	
x73	2.27	2.27	2.27	2.27	2.27	b	c	a	
x76	2.27	2.27	2.27	2.27	2.27	b	c	a	
x78	2.27	2.27	2.27	2.27	2.27	b	c	a	
x96	2.27	2.27	2.27	2.27	2.27	b	c	a	
x110	2.27	2.27	2.27	2.27	2.27	b	c	a	
x114	2.27	2.27	2.27	2.27	2.27	b	c	a	
x124	2.27	2.27	2.27	2.27	2.27	b	c	a	
x137	2.27	2.27	2.27	2.27	2.27	b	c	a	
x142	2.27	2.27	2.27	2.27	2.27	b	c	a	
x147	2.27	2.27	2.27	2.27	2.27	b	c	a	
x148	2.27	2.27	2.27	2.27	2.27	b	c	a	
x169	2.27	2.27	2.27	2.27	2.27	b	c	a	
x174	2.27	2.27	2.27	2.27	2.27	b	c	a	
x184	2.27	2.27	2.27	2.27	2.27	b	c	a	
x193	2.27	2.27	2.27	2.27	2.27	b	c	a	
x195	2.27	2.27	2.27	2.27	2.27	b	c	a	
x199	2.27	2.27	2.27	2.27	2.27	b	c	a	
x204	2.27	2.27	2.27	2.27	2.27	b	c	a	
x214	2.27	2.27	2.27	2.27	2.27	b	c	a	
x223	2.27	2.27	2.27	2.27	2.27	b	c	a	
x228	2.27	2.27	2.27	2.27	2.27	b	c	a	
x231	2.27	2.27	2.27	2.27	2.27	b	c	a	
x235	2.27	2.27	2.27	2.27	2.27	b	c	a	
x236	2.27	2.27	2.27	2.27	2.27	b	c	a	
x247	2.27	2.27	2.27	2.27	2.27	b	c	a	
x256	2.27	2.27	2.27	2.27	2.27	b	c	a	
x262	2.27	2.27	2.27	2.27	2.27	b	c	a	
x267	2.27	2.27	2.27	2.27	2.27	b	c	a	
x270	2.27	2.27	2.27	2.27	2.27	b	c	a	
x277	2.27	2.27	2.27	2.27	2.27	b	c	a	
x282	2.27	2.27	2.27	2.27	2.27	b	c	a	
x287	2.27	2.27	2.27	2.27	2.27	b	c	a	
x297	2.27	2.27	2.27	2.27	2.27	b	c	a	
x310	2.27	2.27	2.27	2.27	2.27	b	c	a	
x316	2.27	2.27	2.27	2.27	2.27	b	c	a	
x321	2.27	2.27	2.27	2.27	2.27	b	c	a	
x322	2.27	2.27	2.27	2.27	2.27	b	c	a	
x323	2.27	2.27	2.27	2.27	2.27	b	c	a	
x326	2.27	2.27	2.27	2.27	2.27	b	c	a	
x339	2.27	2.27	2.27	2.27	2.27	b	c	a	
x342	2.27	2.27	2.27	2.27	2.27	b	c	a	
x348	2.27	2.27	2.27	2.27	2.27	b	c	a	
x355	2.27	2.27	2.27	2.27	2.27	b	c	a	
x362	2.27	2.27	2.27	2.27	2.27	b	c	a	
x364	2.27	2.27	2.27	2.27	2.27	b	c	a	
x365	2.27	2.27	2.27	2.27	2.27	b	c	a	
x367	2.27	2.27	2.27	2.27	2.27	b	c	a	
x370	2.27	2.27	2.27	2.27	2.27	b	c	a	
x377	2.27	2.27	2.27	2.27	2.27	b	c	a	
x383	2.27	2.27	2.27	2.27	2.27	b	c	a	
x394	2.27	2.27	2.27	2.27	2.27	b	c	a	
x398	2.27	2.27	2.27	2.27	2.27	b	c	a	
x402	2.27	2.27	2.27	2.27	2.27	b	c	a	
x403	2.27	2.27	2.27	2.27	2.27	b	c	a	
x412	2.27	2.27	2.27	2.27	2.27	b	c	a	
x421	2.27	2.27	2.27	2.27	2.27	b	c	a	
x433	2.27	2.27	2.27	2.27	2.27	b	c	a	
x442	2.27	2.27	2.27	2.27	2.27	b	c	a	
x457	2.27	2.27	2.27	2.27	2.27	b	c	a	
x468	2.27	2.27	2.27	2.27	2.27	b	c	a	
x475	2.27	2.27	2.27	2.27	2.27	b	c	a	
x479	2.27	2.27	2.27	2.27	2.27	b	c	a	
x484	2.27	2.27	2.27	2.27	2.27	b	c	a	
x501	2.27	2.27	2.27	2.27	2.27	b	c	a	
x503	2.27	2.27	2.27	2.27	2.27	b	c	a	
x518	2.27	2.27	2.27	2.27	2.27	b	c	a	
x526	2.27	2.27	2.27	2.27	2.27	b	c	a	
x548	2.27	2.27	2.27	2.27	2.27	b	c	a	
x551	2.27	2.27	2.27	2.27	2.27	b	c	a	
x556	2.27	2.27	2.27	2.27	2.27	b	c	a	
x558	2.27	2.27	2.27	2.27	2.27	b	c	a	
x561	2.27	2.27	2.27	2.27	2.27	b	c	a	
x569	2.27	2.27	2.27	2.27	2.27	b	c	a	
x570	2.27	2.27	2.27	2.27	2.27	b	c	a	
x571	2.27	2.27	2.27	2.27	2.27	b	c	a	
x587	2.27	2.27	2.27	2.27	2.27	b	c	a	
x590	2.27	2.27	2.27	2.27	2.27	b	c	a	
x608	2.27	2.27	2.27	2.27	2.27	b	c	a	
x612	2.27	2.27	2.27	2.27	2.27	b	c	a	
x613	2.27	2.27	2.27	2.27	2.27	b	c	a	
x614	2.27	2.27	2.27	2.27	2.27	b	c	a	
x620	2.27	2.27	2.27	2.27	2.27	b	c	a	
x623	2.27	2.27	2.27	2.27	2.27	b	c	a	
x625	2.27	2.27	2.27	2.27	2.27	b	c	a	
x626	2.27	2.27	2.27	2.27	2.27	b	c	a	
x633	2.27	2.27	2.27	2.27	2.27	b	c	a	
x639	2.27	2.27	2.27	2.27	2.27	b	c	a	
x661	2.27	2.27	2.27	2.27	2.27	b	c	a	
x664	2.27	2.27	2.27	2.27	2.27	b	c	a	
x668	2.27	2.27	2.27	2.27	2.27	b	c	a	
x677	2.27	2.27	2.27	2.27	2.27	b	c	a	
x679	2.27	2.27	2.27	2.27	2.27	b	c	a	
x683	2.27	2.27	2.27	2.27	2.27	b	c	a	
x687	2.27	2.27	2.27	2.27	2.27	b	c	a	
x689	2.27	2.27	2.27	2.27	2.27	b	c	a	
x694	2.27	2.27	2.27	2.27	2.27	b	c	a	
x697	2.27	2.27	2.27	2.27	2.27	b	c	a	
x701	2.27	2.27	2.27	2.27	2.27	b	c	a	
x716	2.27	2.27	2.27	2.27	2.27	b	c	a	
x720	2.27	2.27	2.27	2.27	2.27	b	c	a	
x728	2.27	2.27	2.27	2.27	2.27	b	c	a	
x739	2.27	2.27	2.27	2.27	2.27	b	c	a	
x740	2.27	2.27	2.27	2.27	2.27	b	c	a	
x752	2.27	2.27	2.27	2.27	2.27	b	c	a	
x758	2.27	2.27	2.27	2.27	2.27	b	c	a	
x763	2.27	2.27	2.27	2.27	2.27	b	c	a	
x783	2.27	2.27	2.27	2.27	2.27	b	c	a	
x786	2.27	2.27	2.27	2.27	2.27	b	c	a	
x791	2.27	2.27	2.27	2.27	2.27	b	c	a	
x794	2.27	2.27	2.27	2.27	2.27	b	c	a	
x804	2.27	2.27	2.27	2.27	2.27	b	c	a	
x824	2.27	2.27	2.27	2.27	2.27	b	c	a	
x837	2.27	2.27	2.27	2.27	2.27	b	c	a	
x838	2.27	2.27	2.27	2.27	2.27	b	c	a	
x890	2.27	2.27	2.27	2.27	2.27	b	c	a	
x921	2.27	2.27	2.27	2.27	2.27	b	c	a	
x928	2.27	2.27	2.27	2.27	2.27	b	c	a	
x932	2.27	2.27	2.27	2.27	2.27	b	c	a	
x939	2.27	2.27	2.27	2.27	2.27	b	c	a	
x945	2.27	2.27	2.27	2.27	2.27	b	c	a	
x949	2.27	2.27	2.27	2.27	2.27	b	c	a	
x952	2.27	2.27	2.27	2.27	2.27	b	c	a	
x959	2.27	2.27	2.27	2.27	2.27	b	c	a	
x995	2.27	2.27	2.27	2.27	2.27	b	c	a	
x997	2.27	2.27	2.27	2.27	2.27	b	c	a	
x999	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1000	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1002	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1030	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1042	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1047	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1050	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1064	2.27	2.27	2.27	2.27	2.27	b	c	a	
x1067	2.27	2.27	2.27	2.27	2.27	b	c	a	
