Total of planted triclusters: 6
Number of planted numeric triclusters: 3
Number of planted symbolic triclusters: 2
Number of planted mixed triclusters: 1
Tricluster coverage: 10.395%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #2
 (247, 4, 2), X=[1,3,4,11,16,17,20,21,22,23,26,29,37,39,44,50,54,68,72,73,75,91,92,95,100,106,112,116,160,161,170,172,176,181,182,190,200,206,211,213,214,217,219,236,239,253,257,278,280,285,292,293,295,302,307,312,314,315,323,326,330,331,333,335,337,343,347,351,357,366,379,382,388,389,391,398,410,434,442,447,453,463,474,488,490,492,496,499,500,505,523,528,529,531,545,563,567,568,570,580,586,592,595,600,613,622,625,637,652,657,671,676,687,689,691,692,699,701,707,709,719,722,723,735,740,747,751,752,753,756,768,769,776,779,782,784,790,793,797,799,810,811,812,827,857,858,867,880,882,896,898,899,900,901,912,916,919,920,921,927,929,931,933,948,950,951,953,954,964,965,967,986,991,992,996,1001,1003,1006,1009,1017,1022,1023,1056,1057,1063,1064,1066,1080,1085,1100,1108,1113,1118,1122,1139,1141,1158,1170,1173,1176,1179,1181,1183,1189,1191,1193,1198,1203,1227,1231,1240,1245,1246,1255,1264,1269,1281,1286,1291,1306,1308,1319,1322,1335,1336,1341,1358,1361,1364,1383,1389,1392,1420,1423,1429,1430,1442,1447,1448,1454,1461,1466,1475,1484,1493,1497,1499], Y=[0,1,2,6], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	y2	y6	
x191	b	c	a	c	
x192	b	c	a	c	
x204	b	c	a	c	
x206	b	c	a	c	
x208	b	c	a	c	
x221	b	c	a	c	
x223	b	c	a	c	
x230	b	c	a	c	
x235	b	c	a	c	
x241	b	c	a	c	
x253	b	c	a	c	
x260	b	c	a	c	
x268	b	c	a	c	
x277	b	c	a	c	
x279	b	c	a	c	
x308	b	c	a	c	
x315	b	c	a	c	
x341	b	c	a	c	
x349	b	c	a	c	
x353	b	c	a	c	
x367	b	c	a	c	
x369	b	c	a	c	
x381	b	c	a	c	
x387	b	c	a	c	
x400	b	c	a	c	
x405	b	c	a	c	
x413	b	c	a	c	
x415	b	c	a	c	
x418	b	c	a	c	
x423	b	c	a	c	
x430	b	c	a	c	
x432	b	c	a	c	
x433	b	c	a	c	
x446	b	c	a	c	
x450	b	c	a	c	
x454	b	c	a	c	
x456	b	c	a	c	
x460	b	c	a	c	
x464	b	c	a	c	
x466	b	c	a	c	
x467	b	c	a	c	
x476	b	c	a	c	
x477	b	c	a	c	
x478	b	c	a	c	
x482	b	c	a	c	
x487	b	c	a	c	
x490	b	c	a	c	
x491	b	c	a	c	
x508	b	c	a	c	
x515	b	c	a	c	
x519	b	c	a	c	
x528	b	c	a	c	
x531	b	c	a	c	
x539	b	c	a	c	
x540	b	c	a	c	
x547	b	c	a	c	
x549	b	c	a	c	
x552	b	c	a	c	
x562	b	c	a	c	
x566	b	c	a	c	
x569	b	c	a	c	
x572	b	c	a	c	
x573	b	c	a	c	
x579	b	c	a	c	
x583	b	c	a	c	
x597	b	c	a	c	
x601	b	c	a	c	
x606	b	c	a	c	
x611	b	c	a	c	
x615	b	c	a	c	
x641	b	c	a	c	
x645	b	c	a	c	
x651	b	c	a	c	
x652	b	c	a	c	
x657	b	c	a	c	
x672	b	c	a	c	
x684	b	c	a	c	
x689	b	c	a	c	
x690	b	c	a	c	
x696	b	c	a	c	
x699	b	c	a	c	
x700	b	c	a	c	
x704	b	c	a	c	
x711	b	c	a	c	
x712	b	c	a	c	
x714	b	c	a	c	
x716	b	c	a	c	
x717	b	c	a	c	
x731	b	c	a	c	
x746	b	c	a	c	
x747	b	c	a	c	
x748	b	c	a	c	
x758	b	c	a	c	
x761	b	c	a	c	
x762	b	c	a	c	
x764	b	c	a	c	
x765	b	c	a	c	
x776	b	c	a	c	
x778	b	c	a	c	
x782	b	c	a	c	
x792	b	c	a	c	
x797	b	c	a	c	
x798	b	c	a	c	
x799	b	c	a	c	
x803	b	c	a	c	
x804	b	c	a	c	
x812	b	c	a	c	
x815	b	c	a	c	
x821	b	c	a	c	
x823	b	c	a	c	
x826	b	c	a	c	
x830	b	c	a	c	
x833	b	c	a	c	
x835	b	c	a	c	
x841	b	c	a	c	
x844	b	c	a	c	
x857	b	c	a	c	
x864	b	c	a	c	
x873	b	c	a	c	
x874	b	c	a	c	
x881	b	c	a	c	
x888	b	c	a	c	
x902	b	c	a	c	
x905	b	c	a	c	
x913	b	c	a	c	
x916	b	c	a	c	
x932	b	c	a	c	
x936	b	c	a	c	
x940	b	c	a	c	
x943	b	c	a	c	
x946	b	c	a	c	
x952	b	c	a	c	
x964	b	c	a	c	
x965	b	c	a	c	
x969	b	c	a	c	
x974	b	c	a	c	
x979	b	c	a	c	
x990	b	c	a	c	
x1003	b	c	a	c	
x1009	b	c	a	c	
x1010	b	c	a	c	
x1019	b	c	a	c	
x1028	b	c	a	c	
x1048	b	c	a	c	
x1052	b	c	a	c	
x1055	b	c	a	c	
x1056	b	c	a	c	
x1057	b	c	a	c	
x1060	b	c	a	c	
x1061	b	c	a	c	
x1063	b	c	a	c	
x1071	b	c	a	c	
x1073	b	c	a	c	
x1088	b	c	a	c	
x1091	b	c	a	c	
x1097	b	c	a	c	
x1101	b	c	a	c	
x1102	b	c	a	c	
x1103	b	c	a	c	
x1107	b	c	a	c	
x1108	b	c	a	c	
x1109	b	c	a	c	
x1110	b	c	a	c	
x1112	b	c	a	c	
x1113	b	c	a	c	
x1118	b	c	a	c	
x1136	b	c	a	c	
x1138	b	c	a	c	
x1141	b	c	a	c	
x1143	b	c	a	c	
x1149	b	c	a	c	
x1153	b	c	a	c	
x1167	b	c	a	c	
x1168	b	c	a	c	
x1184	b	c	a	c	
x1191	b	c	a	c	
x1200	b	c	a	c	
x1205	b	c	a	c	
x1215	b	c	a	c	
x1217	b	c	a	c	
x1224	b	c	a	c	
x1228	b	c	a	c	
x1229	b	c	a	c	
x1234	b	c	a	c	
x1235	b	c	a	c	
x1250	b	c	a	c	
x1261	b	c	a	c	
x1262	b	c	a	c	
x1264	b	c	a	c	
x1271	b	c	a	c	
x1272	b	c	a	c	
x1283	b	c	a	c	
x1293	b	c	a	c	
x1306	b	c	a	c	
x1310	b	c	a	c	
x1315	b	c	a	c	
x1319	b	c	a	c	
x1320	b	c	a	c	
x1325	b	c	a	c	
x1327	b	c	a	c	
x1328	b	c	a	c	
x1332	b	c	a	c	
x1336	b	c	a	c	
x1345	b	c	a	c	
x1348	b	c	a	c	
x1355	b	c	a	c	
x1357	b	c	a	c	
x1365	b	c	a	c	
x1366	b	c	a	c	
x1376	b	c	a	c	
x1377	b	c	a	c	
x1387	b	c	a	c	
x1391	b	c	a	c	
x1402	b	c	a	c	
x1403	b	c	a	c	
x1407	b	c	a	c	
x1409	b	c	a	c	
x1410	b	c	a	c	
x1417	b	c	a	c	
x1418	b	c	a	c	
x1439	b	c	a	c	
x1447	b	c	a	c	
x1455	b	c	a	c	
x1458	b	c	a	c	
x1459	b	c	a	c	
x1469	b	c	a	c	
x1473	b	c	a	c	
x1475	b	c	a	c	
x1477	b	c	a	c	
x1482	b	c	a	c	
x1483	b	c	a	c	
x1484	b	c	a	c	
x1491	b	c	a	c	
x1495	b	c	a	c	

Tricluster #1
(201, 5, 2), X=[7,11,34,36,45,95,102,114,126,131,136,138,144,146,152,155,156,171,181,197,202,203,224,225,229,263,266,272,275,280,286,289,292,309,313,314,322,326,338,339,346,347,350,377,378,384,388,390,393,396,399,402,408,420,426,431,436,448,453,455,473,475,483,484,494,500,503,516,520,535,536,538,543,544,548,560,574,588,600,603,604,612,624,626,630,638,642,649,654,655,659,661,663,686,687,693,701,707,715,718,721,725,737,743,749,755,756,774,779,801,808,819,834,836,837,840,861,871,896,899,900,910,911,912,920,924,925,927,931,949,953,954,958,959,967,973,977,983,986,991,997,999,1001,1014,1026,1036,1039,1042,1044,1068,1080,1082,1083,1085,1096,1098,1104,1106,1114,1126,1134,1148,1171,1175,1188,1193,1209,1222,1225,1240,1242,1259,1265,1267,1269,1275,1284,1286,1297,1298,1299,1317,1326,1333,1337,1349,1362,1368,1390,1399,1415,1422,1427,1428,1438,1444,1460,1463,1466,1471,1474], Y=[10,12,14,16,18], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 1
X	y10	y12	y14	y16	y18	
x7	b	b	a	c	b	
x11	b	b	a	c	b	
x34	b	b	a	c	b	
x36	b	b	a	c	b	
x45	b	b	a	c	b	
x95	b	b	a	c	b	
x102	b	b	a	c	b	
x114	b	b	a	c	b	
x126	b	b	a	c	b	
x131	b	b	a	c	b	
x136	b	b	a	c	b	
x138	b	b	a	c	b	
x144	b	b	a	c	b	
x146	b	b	a	c	b	
x152	b	b	a	c	b	
x155	b	b	a	c	b	
x156	b	b	a	c	b	
x171	b	b	a	c	b	
x181	b	b	a	c	b	
x197	b	b	a	c	b	
x202	b	b	a	c	b	
x203	b	b	a	c	b	
x224	b	b	a	c	b	
x225	b	b	a	c	b	
x229	b	b	a	c	b	
x263	b	b	a	c	b	
x266	b	b	a	c	b	
x272	b	b	a	c	b	
x275	b	b	a	c	b	
x280	b	b	a	c	b	
x286	b	b	a	c	b	
x289	b	b	a	c	b	
x292	b	b	a	c	b	
x309	b	b	a	c	b	
x313	b	b	a	c	b	
x314	b	b	a	c	b	
x322	b	b	a	c	b	
x326	b	b	a	c	b	
x338	b	b	a	c	b	
x339	b	b	a	c	b	
x346	b	b	a	c	b	
x347	b	b	a	c	b	
x350	b	b	a	c	b	
x377	b	b	a	c	b	
x378	b	b	a	c	b	
x384	b	b	a	c	b	
x388	b	b	a	c	b	
x390	b	b	a	c	b	
x393	b	b	a	c	b	
x396	b	b	a	c	b	
x399	b	b	a	c	b	
x402	b	b	a	c	b	
x408	b	b	a	c	b	
x420	b	b	a	c	b	
x426	b	b	a	c	b	
x431	b	b	a	c	b	
x436	b	b	a	c	b	
x448	b	b	a	c	b	
x453	b	b	a	c	b	
x455	b	b	a	c	b	
x473	b	b	a	c	b	
x475	b	b	a	c	b	
x483	b	b	a	c	b	
x484	b	b	a	c	b	
x494	b	b	a	c	b	
x500	b	b	a	c	b	
x503	b	b	a	c	b	
x516	b	b	a	c	b	
x520	b	b	a	c	b	
x535	b	b	a	c	b	
x536	b	b	a	c	b	
x538	b	b	a	c	b	
x543	b	b	a	c	b	
x544	b	b	a	c	b	
x548	b	b	a	c	b	
x560	b	b	a	c	b	
x574	b	b	a	c	b	
x588	b	b	a	c	b	
x600	b	b	a	c	b	
x603	b	b	a	c	b	
x604	b	b	a	c	b	
x612	b	b	a	c	b	
x624	b	b	a	c	b	
x626	b	b	a	c	b	
x630	b	b	a	c	b	
x638	b	b	a	c	b	
x642	b	b	a	c	b	
x649	b	b	a	c	b	
x654	b	b	a	c	b	
x655	b	b	a	c	b	
x659	b	b	a	c	b	
x661	b	b	a	c	b	
x663	b	b	a	c	b	
x686	b	b	a	c	b	
x687	b	b	a	c	b	
x693	b	b	a	c	b	
x701	b	b	a	c	b	
x707	b	b	a	c	b	
x715	b	b	a	c	b	
x718	b	b	a	c	b	
x721	b	b	a	c	b	
x725	b	b	a	c	b	
x737	b	b	a	c	b	
x743	b	b	a	c	b	
x749	b	b	a	c	b	
x755	b	b	a	c	b	
x756	b	b	a	c	b	
x774	b	b	a	c	b	
x779	b	b	a	c	b	
x801	b	b	a	c	b	
x808	b	b	a	c	b	
x819	b	b	a	c	b	
x834	b	b	a	c	b	
x836	b	b	a	c	b	
x837	b	b	a	c	b	
x840	b	b	a	c	b	
x861	b	b	a	c	b	
x871	b	b	a	c	b	
x896	b	b	a	c	b	
x899	b	b	a	c	b	
x900	b	b	a	c	b	
x910	b	b	a	c	b	
x911	b	b	a	c	b	
x912	b	b	a	c	b	
x920	b	b	a	c	b	
x924	b	b	a	c	b	
x925	b	b	a	c	b	
x927	b	b	a	c	b	
x931	b	b	a	c	b	
x949	b	b	a	c	b	
x953	b	b	a	c	b	
x954	b	b	a	c	b	
x958	b	b	a	c	b	
x959	b	b	a	c	b	
x967	b	b	a	c	b	
x973	b	b	a	c	b	
x977	b	b	a	c	b	
x983	b	b	a	c	b	
x986	b	b	a	c	b	
x991	b	b	a	c	b	
x997	b	b	a	c	b	
x999	b	b	a	c	b	
x1001	b	b	a	c	b	
x1014	b	b	a	c	b	
x1026	b	b	a	c	b	
x1036	b	b	a	c	b	
x1039	b	b	a	c	b	
x1042	b	b	a	c	b	
x1044	b	b	a	c	b	
x1068	b	b	a	c	b	
x1080	b	b	a	c	b	
x1082	b	b	a	c	b	
x1083	b	b	a	c	b	
x1085	b	b	a	c	b	
x1096	b	b	a	c	b	
x1098	b	b	a	c	b	
x1104	b	b	a	c	b	
x1106	b	b	a	c	b	
x1114	b	b	a	c	b	
x1126	b	b	a	c	b	
x1134	b	b	a	c	b	
x1148	b	b	a	c	b	
x1171	b	b	a	c	b	
x1175	b	b	a	c	b	
x1188	b	b	a	c	b	
x1193	b	b	a	c	b	
x1209	b	b	a	c	b	
x1222	b	b	a	c	b	
x1225	b	b	a	c	b	
x1240	b	b	a	c	b	
x1242	b	b	a	c	b	
x1259	b	b	a	c	b	
x1265	b	b	a	c	b	
x1267	b	b	a	c	b	
x1269	b	b	a	c	b	
x1275	b	b	a	c	b	
x1284	b	b	a	c	b	
x1286	b	b	a	c	b	
x1297	b	b	a	c	b	
x1298	b	b	a	c	b	
x1299	b	b	a	c	b	
x1317	b	b	a	c	b	
x1326	b	b	a	c	b	
x1333	b	b	a	c	b	
x1337	b	b	a	c	b	
x1349	b	b	a	c	b	
x1362	b	b	a	c	b	
x1368	b	b	a	c	b	
x1390	b	b	a	c	b	
x1399	b	b	a	c	b	
x1415	b	b	a	c	b	
x1422	b	b	a	c	b	
x1427	b	b	a	c	b	
x1428	b	b	a	c	b	
x1438	b	b	a	c	b	
x1444	b	b	a	c	b	
x1460	b	b	a	c	b	
x1463	b	b	a	c	b	
x1466	b	b	a	c	b	
x1471	b	b	a	c	b	
x1474	b	b	a	c	b	

Context: 2
X	y10	y12	y14	y16	y18	
x7	b	b	a	c	b	
x11	b	b	a	c	b	
x34	b	b	a	c	b	
x36	b	b	a	c	b	
x45	b	b	a	c	b	
x95	b	b	a	c	b	
x102	b	b	a	c	b	
x114	b	b	a	c	b	
x126	b	b	a	c	b	
x131	b	b	a	c	b	
x136	b	b	a	c	b	
x138	b	b	a	c	b	
x144	b	b	a	c	b	
x146	b	b	a	c	b	
x152	b	b	a	c	b	
x155	b	b	a	c	b	
x156	b	b	a	c	b	
x171	b	b	a	c	b	
x181	b	b	a	c	b	
x197	b	b	a	c	b	
x202	b	b	a	c	b	
x203	b	b	a	c	b	
x224	b	b	a	c	b	
x225	b	b	a	c	b	
x229	b	b	a	c	b	
x263	b	b	a	c	b	
x266	b	b	a	c	b	
x272	b	b	a	c	b	
x275	b	b	a	c	b	
x280	b	b	a	c	b	
x286	b	b	a	c	b	
x289	b	b	a	c	b	
x292	b	b	a	c	b	
x309	b	b	a	c	b	
x313	b	b	a	c	b	
x314	b	b	a	c	b	
x322	b	b	a	c	b	
x326	b	b	a	c	b	
x338	b	b	a	c	b	
x339	b	b	a	c	b	
x346	b	b	a	c	b	
x347	b	b	a	c	b	
x350	b	b	a	c	b	
x377	b	b	a	c	b	
x378	b	b	a	c	b	
x384	b	b	a	c	b	
x388	b	b	a	c	b	
x390	b	b	a	c	b	
x393	b	b	a	c	b	
x396	b	b	a	c	b	
x399	b	b	a	c	b	
x402	b	b	a	c	b	
x408	b	b	a	c	b	
x420	b	b	a	c	b	
x426	b	b	a	c	b	
x431	b	b	a	c	b	
x436	b	b	a	c	b	
x448	b	b	a	c	b	
x453	b	b	a	c	b	
x455	b	b	a	c	b	
x473	b	b	a	c	b	
x475	b	b	a	c	b	
x483	b	b	a	c	b	
x484	b	b	a	c	b	
x494	b	b	a	c	b	
x500	b	b	a	c	b	
x503	b	b	a	c	b	
x516	b	b	a	c	b	
x520	b	b	a	c	b	
x535	b	b	a	c	b	
x536	b	b	a	c	b	
x538	b	b	a	c	b	
x543	b	b	a	c	b	
x544	b	b	a	c	b	
x548	b	b	a	c	b	
x560	b	b	a	c	b	
x574	b	b	a	c	b	
x588	b	b	a	c	b	
x600	b	b	a	c	b	
x603	b	b	a	c	b	
x604	b	b	a	c	b	
x612	b	b	a	c	b	
x624	b	b	a	c	b	
x626	b	b	a	c	b	
x630	b	b	a	c	b	
x638	b	b	a	c	b	
x642	b	b	a	c	b	
x649	b	b	a	c	b	
x654	b	b	a	c	b	
x655	b	b	a	c	b	
x659	b	b	a	c	b	
x661	b	b	a	c	b	
x663	b	b	a	c	b	
x686	b	b	a	c	b	
x687	b	b	a	c	b	
x693	b	b	a	c	b	
x701	b	b	a	c	b	
x707	b	b	a	c	b	
x715	b	b	a	c	b	
x718	b	b	a	c	b	
x721	b	b	a	c	b	
x725	b	b	a	c	b	
x737	b	b	a	c	b	
x743	b	b	a	c	b	
x749	b	b	a	c	b	
x755	b	b	a	c	b	
x756	b	b	a	c	b	
x774	b	b	a	c	b	
x779	b	b	a	c	b	
x801	b	b	a	c	b	
x808	b	b	a	c	b	
x819	b	b	a	c	b	
x834	b	b	a	c	b	
x836	b	b	a	c	b	
x837	b	b	a	c	b	
x840	b	b	a	c	b	
x861	b	b	a	c	b	
x871	b	b	a	c	b	
x896	b	b	a	c	b	
x899	b	b	a	c	b	
x900	b	b	a	c	b	
x910	b	b	a	c	b	
x911	b	b	a	c	b	
x912	b	b	a	c	b	
x920	b	b	a	c	b	
x924	b	b	a	c	b	
x925	b	b	a	c	b	
x927	b	b	a	c	b	
x931	b	b	a	c	b	
x949	b	b	a	c	b	
x953	b	b	a	c	b	
x954	b	b	a	c	b	
x958	b	b	a	c	b	
x959	b	b	a	c	b	
x967	b	b	a	c	b	
x973	b	b	a	c	b	
x977	b	b	a	c	b	
x983	b	b	a	c	b	
x986	b	b	a	c	b	
x991	b	b	a	c	b	
x997	b	b	a	c	b	
x999	b	b	a	c	b	
x1001	b	b	a	c	b	
x1014	b	b	a	c	b	
x1026	b	b	a	c	b	
x1036	b	b	a	c	b	
x1039	b	b	a	c	b	
x1042	b	b	a	c	b	
x1044	b	b	a	c	b	
x1068	b	b	a	c	b	
x1080	b	b	a	c	b	
x1082	b	b	a	c	b	
x1083	b	b	a	c	b	
x1085	b	b	a	c	b	
x1096	b	b	a	c	b	
x1098	b	b	a	c	b	
x1104	b	b	a	c	b	
x1106	b	b	a	c	b	
x1114	b	b	a	c	b	
x1126	b	b	a	c	b	
x1134	b	b	a	c	b	
x1148	b	b	a	c	b	
x1171	b	b	a	c	b	
x1175	b	b	a	c	b	
x1188	b	b	a	c	b	
x1193	b	b	a	c	b	
x1209	b	b	a	c	b	
x1222	b	b	a	c	b	
x1225	b	b	a	c	b	
x1240	b	b	a	c	b	
x1242	b	b	a	c	b	
x1259	b	b	a	c	b	
x1265	b	b	a	c	b	
x1267	b	b	a	c	b	
x1269	b	b	a	c	b	
x1275	b	b	a	c	b	
x1284	b	b	a	c	b	
x1286	b	b	a	c	b	
x1297	b	b	a	c	b	
x1298	b	b	a	c	b	
x1299	b	b	a	c	b	
x1317	b	b	a	c	b	
x1326	b	b	a	c	b	
x1333	b	b	a	c	b	
x1337	b	b	a	c	b	
x1349	b	b	a	c	b	
x1362	b	b	a	c	b	
x1368	b	b	a	c	b	
x1390	b	b	a	c	b	
x1399	b	b	a	c	b	
x1415	b	b	a	c	b	
x1422	b	b	a	c	b	
x1427	b	b	a	c	b	
x1428	b	b	a	c	b	
x1438	b	b	a	c	b	
x1444	b	b	a	c	b	
x1460	b	b	a	c	b	
x1463	b	b	a	c	b	
x1466	b	b	a	c	b	
x1471	b	b	a	c	b	
x1474	b	b	a	c	b	


*** Mixed triclusters *** 

Tricluster #5
(152, 7, 2), X=[2,27,42,58,69,71,86,87,96,125,127,143,157,166,169,173,178,199,210,216,226,242,244,246,248,249,250,255,256,259,264,269,276,290,296,316,317,320,321,327,329,348,360,362,368,372,373,403,412,414,437,444,461,472,479,486,502,507,546,550,553,561,582,584,587,598,618,631,646,653,662,674,679,681,682,698,702,708,745,750,775,822,824,839,848,849,854,865,868,875,893,895,909,915,923,928,935,942,955,960,966,975,978,985,988,1015,1016,1020,1034,1037,1046,1059,1095,1116,1119,1123,1146,1154,1155,1163,1166,1177,1178,1190,1204,1208,1254,1256,1257,1260,1266,1278,1287,1294,1331,1350,1363,1367,1369,1381,1421,1424,1425,1431,1432,1452,1462,1468,1476,1480,1489,1490], Numeric Columns=[0,2,4,7], Symbolic Columns=[13,14,17], Z=[1,2],
Numeric Properties:  RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=6.11,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1,1], PlaidCoherency=No Overlapping
Symbolic Properties:  RowPattern=Constant, ColumnPattern=None
 ContextPattern=Constant,%Missings=0, %Noise=0, %Errors=0,

Context: 1
X	y0	y2	y4	y7	y13	y14	y17	
x2	0.58	0.58	0.58	0.58	b	c	b	
x27	0.58	0.58	0.58	0.58	b	c	b	
x42	0.58	0.58	0.58	0.58	b	c	b	
x58	0.58	0.58	0.58	0.58	b	c	b	
x69	0.58	0.58	0.58	0.58	b	c	b	
x71	0.58	0.58	0.58	0.58	b	c	b	
x86	0.58	0.58	0.58	0.58	b	c	b	
x87	0.58	0.58	0.58	0.58	b	c	b	
x96	0.58	0.58	0.58	0.58	b	c	b	
x125	0.58	0.58	0.58	0.58	b	c	b	
x127	0.58	0.58	0.58	0.58	b	c	b	
x143	0.58	0.58	0.58	0.58	b	c	b	
x157	0.58	0.58	0.58	0.58	b	c	b	
x166	0.58	0.58	0.58	0.58	b	c	b	
x169	0.58	0.58	0.58	0.58	b	c	b	
x173	0.58	0.58	0.58	0.58	b	c	b	
x178	0.58	0.58	0.58	0.58	b	c	b	
x199	0.58	0.58	0.58	0.58	b	c	b	
x210	0.58	0.58	0.58	0.58	b	c	b	
x216	0.58	0.58	0.58	0.58	b	c	b	
x226	0.58	0.58	0.58	0.58	b	c	b	
x242	0.58	0.58	0.58	0.58	b	c	b	
x244	0.58	0.58	0.58	0.58	b	c	b	
x246	0.58	0.58	0.58	0.58	b	c	b	
x248	0.58	0.58	0.58	0.58	b	c	b	
x249	0.58	0.58	0.58	0.58	b	c	b	
x250	0.58	0.58	0.58	0.58	b	c	b	
x255	0.58	0.58	0.58	0.58	b	c	b	
x256	0.58	0.58	0.58	0.58	b	c	b	
x259	0.58	0.58	0.58	0.58	b	c	b	
x264	0.58	0.58	0.58	0.58	b	c	b	
x269	0.58	0.58	0.58	0.58	b	c	b	
x276	0.58	0.58	0.58	0.58	b	c	b	
x290	0.58	0.58	0.58	0.58	b	c	b	
x296	0.58	0.58	0.58	0.58	b	c	b	
x316	0.58	0.58	0.58	0.58	b	c	b	
x317	0.58	0.58	0.58	0.58	b	c	b	
x320	0.58	0.58	0.58	0.58	b	c	b	
x321	0.58	0.58	0.58	0.58	b	c	b	
x327	0.58	0.58	0.58	0.58	b	c	b	
x329	0.58	0.58	0.58	0.58	b	c	b	
x348	0.58	0.58	0.58	0.58	b	c	b	
x360	0.58	0.58	0.58	0.58	b	c	b	
x362	0.58	0.58	0.58	0.58	b	c	b	
x368	0.58	0.58	0.58	0.58	b	c	b	
x372	0.58	0.58	0.58	0.58	b	c	b	
x373	0.58	0.58	0.58	0.58	b	c	b	
x403	0.58	0.58	0.58	0.58	b	c	b	
x412	0.58	0.58	0.58	0.58	b	c	b	
x414	0.58	0.58	0.58	0.58	b	c	b	
x437	0.58	0.58	0.58	0.58	b	c	b	
x444	0.58	0.58	0.58	0.58	b	c	b	
x461	0.58	0.58	0.58	0.58	b	c	b	
x472	0.58	0.58	0.58	0.58	b	c	b	
x479	0.58	0.58	0.58	0.58	b	c	b	
x486	0.58	0.58	0.58	0.58	b	c	b	
x502	0.58	0.58	0.58	0.58	b	c	b	
x507	0.58	0.58	0.58	0.58	b	c	b	
x546	0.58	0.58	0.58	0.58	b	c	b	
x550	0.58	0.58	0.58	0.58	b	c	b	
x553	0.58	0.58	0.58	0.58	b	c	b	
x561	0.58	0.58	0.58	0.58	b	c	b	
x582	0.58	0.58	0.58	0.58	b	c	b	
x584	0.58	0.58	0.58	0.58	b	c	b	
x587	0.58	0.58	0.58	0.58	b	c	b	
x598	0.58	0.58	0.58	0.58	b	c	b	
x618	0.58	0.58	0.58	0.58	b	c	b	
x631	0.58	0.58	0.58	0.58	b	c	b	
x646	0.58	0.58	0.58	0.58	b	c	b	
x653	0.58	0.58	0.58	0.58	b	c	b	
x662	0.58	0.58	0.58	0.58	b	c	b	
x674	0.58	0.58	0.58	0.58	b	c	b	
x679	0.58	0.58	0.58	0.58	b	c	b	
x681	0.58	0.58	0.58	0.58	b	c	b	
x682	0.58	0.58	0.58	0.58	b	c	b	
x698	0.58	0.58	0.58	0.58	b	c	b	
x702	0.58	0.58	0.58	0.58	b	c	b	
x708	0.58	0.58	0.58	0.58	b	c	b	
x745	0.58	0.58	0.58	0.58	b	c	b	
x750	0.58	0.58	0.58	0.58	b	c	b	
x775	0.58	0.58	0.58	0.58	b	c	b	
x822	0.58	0.58	0.58	0.58	b	c	b	
x824	0.58	0.58	0.58	0.58	b	c	b	
x839	0.58	0.58	0.58	0.58	b	c	b	
x848	0.58	0.58	0.58	0.58	b	c	b	
x849	0.58	0.58	0.58	0.58	b	c	b	
x854	0.58	0.58	0.58	0.58	b	c	b	
x865	0.58	0.58	0.58	0.58	b	c	b	
x868	0.58	0.58	0.58	0.58	b	c	b	
x875	0.58	0.58	0.58	0.58	b	c	b	
x893	0.58	0.58	0.58	0.58	b	c	b	
x895	0.58	0.58	0.58	0.58	b	c	b	
x909	0.58	0.58	0.58	0.58	b	c	b	
x915	0.58	0.58	0.58	0.58	b	c	b	
x923	0.58	0.58	0.58	0.58	b	c	b	
x928	0.58	0.58	0.58	0.58	b	c	b	
x935	0.58	0.58	0.58	0.58	b	c	b	
x942	0.58	0.58	0.58	0.58	b	c	b	
x955	0.58	0.58	0.58	0.58	b	c	b	
x960	0.58	0.58	0.58	0.58	b	c	b	
x966	0.58	0.58	0.58	0.58	b	c	b	
x975	0.58	0.58	0.58	0.58	b	c	b	
x978	0.58	0.58	0.58	0.58	b	c	b	
x985	0.58	0.58	0.58	0.58	b	c	b	
x988	0.58	0.58	0.58	0.58	b	c	b	
x1015	0.58	0.58	0.58	0.58	b	c	b	
x1016	0.58	0.58	0.58	0.58	b	c	b	
x1020	0.58	0.58	0.58	0.58	b	c	b	
x1034	0.58	0.58	0.58	0.58	b	c	b	
x1037	0.58	0.58	0.58	0.58	b	c	b	
x1046	0.58	0.58	0.58	0.58	b	c	b	
x1059	0.58	0.58	0.58	0.58	b	c	b	
x1095	0.58	0.58	0.58	0.58	b	c	b	
x1116	0.58	0.58	0.58	0.58	b	c	b	
